date,price (in lakhs),bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,years_since_reno,log_sqft_living,dist_to_seattle,dist_to_seattle_km,luxury_score
2014-08-21,7.16125,3,2.25,2110,7279,1.0,0,0,4,9,2110,0.0,1984,0,98033,47.6669,-122.17,2130,7279,31,31,7.65491704784832,0.1730921719778168,13.895025822235818,13
2014-05-21,2.25,2,1.0,1396,111949,1.0,0,0,3,7,1396,0.0,1940,1997,98053,47.6374,-122.007,2020,111949,75,18,7.242082359256962,0.32659370783895186,24.611244093282174,10
2014-07-11,6.4,4,2.75,3040,7274,2.0,0,3,3,9,2320,720.0,1986,0,98125,47.7184,-122.28,2830,10080,29,29,8.019941687677365,0.12370630541730636,13.071954269965678,15
2014-09-10,3.74,2,1.0,1140,5650,1.0,0,1,3,6,980,160.0,1920,0,98116,47.5634,-122.391,1220,5700,95,95,7.039660349862076,0.07280830996528463,6.493392847900335,10
2015-04-15,4.15,4,2.0,1780,12161,1.0,0,0,5,7,1160,620.0,1950,0,98155,47.7746,-122.323,1780,8170,65,65,7.484930283289661,0.16864569368946097,18.737609529767223,12
2014-08-19,5.925,4,2.5,3370,35150,1.0,0,0,5,8,1770,1600.0,1993,0,98027,47.461,-122.002,2920,41241,22,22,8.12296471523406,0.3606231412430459,29.577367061406015,13
2014-09-04,3.65,3,2.5,1484,1761,3.0,0,0,3,7,1484,0.0,2003,0,98115,47.6844,-122.317,1484,4320,12,12,7.3031700512368,0.07964452272441211,8.768714346665437,10
2014-09-14,6.0,4,2.5,2230,12753,1.0,0,0,4,7,1180,1050.0,1981,0,98074,47.6297,-122.033,1860,12753,34,34,7.7102051944325325,0.3000217658770733,22.570285639637788,11
2014-12-16,4.65,4,2.5,2820,39413,2.0,0,0,4,9,2820,0.0,1989,0,98092,47.3064,-122.1,2910,39413,26,26,7.944846711001996,0.3791443656445445,37.62734229534167,13
2015-04-22,2.54999,3,1.0,1580,7560,1.0,0,0,4,7,1000,580.0,1976,0,98001,47.3318,-122.277,1580,7560,39,39,7.3658128372094716,0.2798774195965075,30.791697551983454,11
2014-09-16,2.79,4,2.5,2040,8076,2.0,0,0,3,7,2040,0.0,1994,0,98042,47.3691,-122.074,2040,8408,21,21,7.621195162809845,0.35047399332903223,32.72898080446909,10
2014-12-31,4.6,3,2.5,2720,40813,2.0,0,0,3,8,2720,0.0,2001,0,98001,47.2619,-122.271,2250,40511,14,14,7.908754738783246,0.34967942461632245,38.559262624819404,11
2014-07-28,5.07,4,2.25,1490,956,2.0,0,0,3,7,1020,470.0,2005,0,98122,47.6184,-122.301,1510,1350,10,10,7.307202314764738,0.03340733452401867,2.6972686082673265,10
2014-05-20,2.91,3,1.75,1560,9788,1.0,0,0,3,7,1560,0.0,1964,0,98178,47.4876,-122.226,1840,11180,51,51,7.353081920515432,0.15913255480887534,15.40553905950102,10
2014-12-02,3.5,2,1.5,830,1077,2.0,0,0,3,7,830,0.0,2006,0,98122,47.6058,-122.319,830,1366,9,9,6.7226297948554485,0.013106105447456577,0.9831189532453395,10
2014-11-29,0.9,3,1.0,980,2490,2.0,0,0,4,6,980,0.0,1969,0,98092,47.317,-122.182,980,3154,46,46,6.8885724595653635,0.32583224211240824,34.079889124084,10
2014-08-06,3.29,3,1.75,1980,7000,1.0,0,0,4,8,1360,620.0,1977,0,98058,47.4442,-122.129,1880,7200,38,38,7.591357046698551,0.259795323283535,23.601917226069588,12
2014-08-14,9.09,4,2.5,3680,11648,2.0,0,0,3,10,3680,0.0,1986,0,98006,47.5604,-122.107,2830,11251,29,29,8.210939733379021,0.22971210242387952,17.634531943692423,13
2014-10-15,1.87,2,1.0,860,5400,1.0,0,0,4,5,860,0.0,1953,0,98056,47.492,-122.171,960,5400,62,62,6.7580945044277305,0.19747113713147502,17.53395657427772,9
2014-07-09,5.8,3,1.75,1850,5100,1.0,0,0,3,7,1020,830.0,1909,0,98105,47.6605,-122.326,1850,5100,106,106,7.523481312573497,0.05464155927496765,6.055160754870403,10
2014-09-03,3.45,3,2.5,1620,5992,2.0,0,0,3,7,1620,0.0,2001,0,98019,47.736,-121.965,1620,4644,14,14,7.390798521735676,0.3893718659584873,31.046203838241034,10
2014-05-15,4.97,4,2.5,2240,7200,2.0,0,0,3,8,2240,0.0,1995,0,98118,47.5636,-122.275,1860,6600,20,20,7.714677473800927,0.07124022739996708,6.385794700335633,11
2014-08-15,3.45,3,1.0,1010,3060,1.5,0,0,3,6,1010,0.0,1904,0,98118,47.5657,-122.285,1330,4590,111,111,6.918695219020472,0.06211811330039056,5.723532899920961,9
2014-11-19,3.135,3,1.75,1610,7350,1.0,0,0,3,8,1610,0.0,1974,0,98058,47.4503,-122.131,2120,7350,41,41,7.384610383176974,0.25445239240376477,22.988901714462678,11
2015-04-02,9.1,3,2.5,2720,7250,2.0,0,0,3,9,2720,0.0,1990,0,98033,47.6894,-122.195,2870,7250,25,25,7.908754738783246,0.16037035262167595,13.822668477715192,12
2014-06-04,3.9995,3,1.5,2080,5244,1.0,0,0,3,7,1190,890.0,1959,0,98125,47.7144,-122.293,1850,6982,56,56,7.640603826393634,0.11504803344689778,12.38252336489904,10
2014-05-27,2.68,4,2.0,1930,6600,1.0,0,0,4,7,1030,900.0,1967,0,98168,47.482,-122.332,1220,6600,48,48,7.565793282428515,0.12420004025764429,13.810411928967614,11
2014-12-29,5.59,4,1.75,2250,8458,1.0,0,0,3,8,1450,800.0,1954,0,98136,47.5235,-122.383,1950,7198,61,61,7.719129840906732,0.09710870197876346,9.957299918878936,11
2014-07-09,3.09,3,2.25,1980,8755,1.0,0,0,4,7,1300,680.0,1963,0,98198,47.3922,-122.321,2030,8671,52,52,7.591357046698551,0.2142876804671687,23.81032030920872,11
2014-06-09,4.1,3,2.5,1960,4400,2.0,0,0,3,7,1960,0.0,2006,0,98065,47.5384,-121.889,2060,4400,9,9,7.581209826196346,0.4482571248736609,34.08493556087495,10
2014-05-20,2.59,3,1.0,1320,8625,1.0,0,0,4,7,1320,0.0,1957,0,98056,47.4902,-122.179,1370,8295,58,58,7.186144304522325,0.19208230006952323,17.274515487019766,11
2014-11-24,9.5,5,2.0,2940,5500,2.0,0,0,4,9,2340,600.0,1909,0,98102,47.6466,-122.321,2940,5500,106,106,7.9865049385539955,0.04189713594029828,4.568643576495813,13
2014-12-02,3.2,4,1.0,1460,7200,1.5,0,0,4,7,1460,0.0,1955,0,98155,47.7602,-122.306,1690,7357,60,60,7.2868764117507,0.15619606269044958,17.235123682553645,11
2015-04-13,11.5,4,2.5,2330,30122,1.0,0,1,3,8,1490,840.0,1951,0,98115,47.6843,-122.267,2430,6726,64,64,7.754052639035757,0.10167408716088877,9.960005621661216,12
2014-11-24,3.9425,3,2.0,2620,10107,1.0,0,3,3,7,2620,0.0,1982,0,98198,47.4096,-122.329,1730,7812,33,33,7.8713112033234065,0.1966244389693241,21.86216256369232,13
2014-11-06,3.15,1,1.0,700,3876,1.0,0,0,3,6,700,0.0,1910,0,98103,47.6886,-122.352,1150,3952,105,105,6.55250788703459,0.08476892119167403,9.282940419426678,9
2014-12-24,4.8,2,2.0,1140,12000,1.0,0,0,3,6,1140,0.0,1943,0,98027,47.5277,-122.031,1880,6125,72,72,7.039660349862076,0.3111646830859735,24.218149762191334,9
2014-08-04,5.56,3,2.5,2750,35440,2.0,0,0,3,9,2750,0.0,1994,0,98045,47.4745,-121.723,2710,35440,21,21,7.919719760924575,0.6231754969508975,48.00960033998985,12
2014-10-27,4.5,3,2.5,2480,5647,2.0,0,0,3,7,2480,0.0,2002,0,98065,47.5355,-121.88,2510,5018,13,13,7.816416983691801,0.45759468965450384,34.816008126028855,10
2014-10-01,4.2,3,1.5,1130,5413,1.0,0,0,3,7,940,190.0,1946,0,98125,47.7021,-122.32,1400,7168,69,69,7.030857476116121,0.09666033312584926,10.702037948376109,10
2015-03-17,8.9,6,3.75,2770,5000,1.0,0,0,3,8,1870,900.0,1969,0,98107,47.669,-122.365,1570,2108,46,46,7.9269635448629785,0.0708960506657411,7.405353878736393,11
2014-10-06,2.95,4,2.0,1710,8814,1.0,0,0,5,7,1030,680.0,1975,0,98031,47.395,-122.174,1710,7272,40,40,7.444833273892193,0.26382010916531007,26.316732767133367,12
2014-09-11,4.1,4,2.25,2150,27345,2.0,0,0,5,8,2150,0.0,1976,0,98059,47.469,-122.121,2200,11923,39,39,7.67368812926773,0.25176784941688,21.997011635902325,13
2014-06-11,3.089,3,2.5,2250,7294,2.0,0,0,3,8,2250,0.0,1994,0,98092,47.2636,-122.212,2140,7363,21,21,7.719129840906732,0.36304100319385624,39.15173752031944,11
2014-10-22,11.61,4,2.5,2960,26742,1.0,0,3,3,8,1480,1480.0,1949,1996,98115,47.6846,-122.268,2500,9460,66,19,7.993282328101591,0.10126880072361794,9.95273819762901,14
2015-01-28,6.65,2,2.5,2300,6984,1.0,0,0,3,8,2300,0.0,2006,0,98053,47.7087,-122.015,1820,4950,9,9,7.741099090035366,0.33325464737944394,26.342938049942724,11
2014-09-03,5.77,3,1.75,1740,5500,1.0,0,0,5,7,970,770.0,1953,0,98116,47.577,-122.395,1740,7250,62,62,7.462214939768189,0.06934731429550864,5.726411936602688,12
2014-09-17,9.59,3,2.5,2830,3750,3.0,0,0,3,10,2830,0.0,2014,0,98117,47.6799,-122.385,1780,5000,1,1,7.9483852851118995,0.09071989858901522,9.103046377050944,13
2014-06-26,4.71,2,1.75,1240,6417,1.0,0,0,5,7,1240,0.0,1924,0,98126,47.5439,-122.379,1800,6417,91,91,7.123672785204607,0.07798012567315343,7.76962985870774,12
2015-04-21,5.6,3,2.5,2180,7169,2.0,0,0,3,8,2180,0.0,1990,0,98029,47.5714,-122.002,2150,5914,25,25,7.687538766201629,0.33192928463755855,25.056448978706374,11
2014-05-14,9.55,5,2.25,2510,9887,2.0,0,0,3,8,2510,0.0,1972,0,98040,47.5339,-122.223,2510,10006,43,43,7.828436359157585,0.13088200793080515,11.472760500528253,11
2014-06-20,12.4,7,5.5,6630,13782,2.0,0,0,3,10,4930,1700.0,2004,0,98006,47.5399,-122.118,4470,8639,11,11,8.799510901368867,0.22413054231853502,17.67240369579747,13
2014-12-31,5.79,3,2.5,2300,18540,1.0,0,0,3,8,1800,500.0,1961,0,98177,47.7767,-122.369,2460,18540,54,54,7.741099090035366,0.17444729863199138,19.15885222564858,11
2015-04-28,3.35,4,2.25,3220,7889,2.0,0,0,3,8,3220,0.0,1978,0,98023,47.3112,-122.339,2120,7651,37,37,8.0774471493312,0.29508068388154624,32.806604920221446,11
2014-09-15,4.85,3,2.5,2270,7887,2.0,0,2,3,8,2270,0.0,2004,0,98065,47.5326,-121.855,2550,7133,11,11,7.7279755421055585,0.4827435861821399,36.71702152619566,13
2014-07-02,5.52,3,2.5,1840,9900,1.0,0,0,3,9,1840,0.0,1978,0,98007,47.6131,-122.151,2730,9900,37,37,7.518064181233078,0.1812313990455304,13.597852605400705,12
2014-07-14,9.5,4,3.25,3820,15293,2.0,0,0,3,10,3820,0.0,2003,0,98074,47.6097,-122.017,2790,7142,12,12,8.2482674474469,0.31511943767403594,23.625483494367167,13
2015-03-16,2.037,3,2.0,1660,7958,1.0,0,0,3,7,1130,530.0,1983,0,98092,47.3187,-122.171,1550,7647,32,32,7.415175109613295,0.32955949387022326,34.185649462799226,10
2014-07-09,4.12,4,3.5,3360,9767,2.0,0,0,3,9,2450,910.0,1990,0,98023,47.3047,-122.347,2580,8757,25,25,8.119993827725105,0.3018679512634664,33.54398227060178,12
2015-01-06,2.375,3,2.0,1350,8960,1.0,0,0,4,7,1350,0.0,1986,0,98038,47.3614,-122.045,1470,8288,29,29,7.208600337960199,0.3772975616141671,34.7332781808588,11
2014-08-15,8.668,4,3.5,2970,5000,2.0,0,2,3,9,2200,770.0,2001,0,98117,47.6772,-122.399,1470,4560,14,14,7.9966538754626075,0.09755311373810802,9.35144830892292,14
2015-03-10,4.25,3,1.0,1000,5100,1.0,0,0,3,7,860,140.0,1946,0,98115,47.6857,-122.293,1000,5100,69,69,6.90875477931522,0.08859492084763446,9.312635541305227,10
2014-06-25,2.0,3,2.0,1190,6833,1.0,0,0,3,7,1190,0.0,1995,0,98092,47.3191,-122.18,1540,8000,20,20,7.0825485693553,0.3249012465350023,33.90996564233438,10
2014-09-29,2.8,3,1.75,1670,6034,1.0,0,0,3,7,990,680.0,1957,0,98118,47.5209,-122.286,1230,6034,58,58,7.421177528595393,0.09696030115464899,10.095944593676874,10
2014-11-26,1.4,3,1.5,1200,2002,2.0,0,0,3,8,1200,0.0,1966,0,98055,47.4659,-122.189,1270,1848,49,49,7.0909098220799835,0.2004038422785404,18.941580303238467,11
2014-11-14,3.7,5,2.5,2250,10400,1.0,0,0,3,8,1280,970.0,1973,0,98058,47.4501,-122.139,2140,9592,42,42,7.719129840906732,0.24830388639729567,22.616018690628803,11
2014-09-16,5.5,2,0.75,1040,4000,1.0,0,0,3,7,930,110.0,1909,0,98119,47.6489,-122.372,1700,4800,106,106,6.947937068614969,0.05844056810127642,5.611090936224802,10
2014-07-02,14.116,2,2.5,3180,9400,2.0,0,4,5,10,2610,570.0,1985,0,98006,47.5617,-122.158,3760,9450,30,30,8.064950891749143,0.17969713408955204,13.963944010352568,19
2015-03-22,15.05,2,2.5,3180,9400,2.0,0,4,5,10,2610,570.0,1985,0,98006,47.5617,-122.158,3760,9450,30,30,8.064950891749143,0.17969713408955204,13.963944010352568,19
2014-05-28,5.1,4,1.5,2040,8800,1.0,0,0,4,7,1020,1020.0,1961,0,98007,47.5965,-122.139,1490,8800,54,54,7.621195162809845,0.19334347674540378,14.518189330552131,11
2014-07-16,3.51,3,1.0,1160,10518,1.0,0,0,3,7,1160,0.0,1960,0,98028,47.7343,-122.22,1670,9380,55,55,7.057036981697891,0.17022344139394735,16.533304949090727,10
2015-03-25,2.1,3,1.0,880,10800,1.0,0,0,3,6,880,0.0,1942,0,98146,47.4949,-122.338,1100,8820,73,73,6.78105762593618,0.11145626945129625,12.383914036555016,9
2015-05-07,4.49999,4,1.75,2290,36900,1.5,0,2,5,7,1690,600.0,1938,0,98022,47.2034,-122.003,2170,12434,77,77,7.736743682453495,0.5201486806673619,51.181052246528836,14
2014-05-19,1.37,3,1.0,950,7620,1.0,0,0,3,6,950,0.0,1954,0,98106,47.5178,-122.346,1260,7620,61,61,6.85751406254539,0.08948614417886265,9.884808068354198,9
2014-12-17,2.7,3,1.0,1010,14510,1.0,0,0,5,7,1010,0.0,1974,0,98042,47.3437,-122.078,2020,44866,41,41,6.918695219020472,0.3653396501886955,34.881164645417215,12
2014-12-29,5.4,3,2.5,3100,100188,1.0,0,0,4,7,1820,1280.0,1981,0,98038,47.3928,-122.066,2430,104979,34,34,8.03947991910045,0.341099355027237,31.026944063256398,11
2014-12-05,5.65,5,3.0,2560,12480,1.0,0,0,3,8,1590,970.0,2012,0,98155,47.7657,-122.284,2500,17299,3,3,7.848153086199526,0.1665948978810562,18.097380554889657,11
2015-04-09,9.4,4,1.5,2430,3600,2.5,0,0,3,8,2430,0.0,1980,0,98112,47.6351,-122.285,2020,4800,35,35,7.796057974316123,0.05525956930704439,4.773732417788877,11
2014-06-16,3.85,2,1.0,830,26329,1.0,1,3,4,6,830,0.0,1928,0,98070,47.4012,-122.425,2030,27338,87,87,6.7226297948554485,0.2250675676324764,23.83920042148192,16
2014-08-22,4.0,3,3.0,2090,7634,1.0,0,0,3,8,1450,640.0,2001,0,98019,47.7408,-121.974,2090,9600,14,14,7.645397699428633,0.3825608056244064,30.706669654328913,11
2015-03-21,3.65,3,2.0,2030,8649,1.0,0,0,3,7,2030,0.0,1998,0,98056,47.5082,-122.166,1760,7200,17,17,7.616283561580385,0.19285541216154617,16.556051291774963,10
2014-05-22,3.5325,2,1.0,1060,1600,2.0,0,0,3,7,1060,0.0,1979,0,98144,47.5888,-122.294,1360,3360,36,36,6.966967138613983,0.041885200250208594,3.450352703847897,10
2015-04-29,4.55,2,1.5,1090,6750,1.0,0,0,3,7,950,140.0,1942,0,98117,47.6836,-122.397,1640,6750,73,73,6.994849985833071,0.1010087619961788,9.884849950564423,10
2014-05-27,4.75,4,3.5,3400,234352,2.0,0,0,3,8,2500,900.0,1991,0,98070,47.4335,-122.449,1300,39639,24,24,8.131824785007195,0.20854471942487515,21.114695019705458,11
2014-11-24,5.715,4,1.75,1920,7455,1.0,0,0,4,7,960,960.0,1939,1964,98125,47.7106,-122.286,1920,7455,76,51,7.560601162768557,0.11412523822537779,12.11131754588129,11
2015-03-28,4.41,2,1.0,1150,3000,1.0,0,0,3,6,780,370.0,1915,0,98118,47.5624,-122.291,1150,5000,100,100,7.048386408721883,0.06006371616875204,5.763885375289879,9
2015-02-13,8.1,6,2.75,3970,9500,1.0,0,0,4,10,2180,1790.0,1970,0,98005,47.5956,-122.178,2490,9775,45,45,8.286773231131251,0.15446413823279492,11.614027972012291,14
2015-04-09,5.5,3,2.25,1880,11556,2.0,0,0,3,8,1880,0.0,1987,0,98074,47.6283,-122.032,1880,12000,28,28,7.53955882930103,0.3009126451314407,22.627600419155712,11
2014-07-02,7.36,2,1.0,1500,4000,1.0,0,0,3,8,1100,400.0,1933,0,98109,47.6409,-122.353,1980,4000,82,82,7.313886831633462,0.04050802389650664,4.1642783106446615,11
2015-02-24,3.75,3,1.75,2190,17550,1.0,0,0,3,7,2190,0.0,1989,0,98014,47.6984,-121.912,1700,17550,26,26,7.692113339595466,0.4300986514742774,33.095120188036496,10
2015-02-05,7.175,3,2.5,2530,9932,2.0,0,0,3,8,2530,0.0,1995,0,98052,47.6853,-122.16,2140,7950,20,20,7.836369760545124,0.18940755000791185,15.607051612641033,11
2014-11-21,5.81,2,1.75,1930,11200,1.0,0,2,3,8,1430,500.0,1951,0,98177,47.7576,-122.37,2840,12408,64,64,7.565793282428515,0.15607168224889215,17.072323824183258,13
2014-07-25,6.29,3,2.0,1510,4560,2.0,0,0,4,7,1510,0.0,1909,1995,98116,47.5689,-122.408,1990,5000,106,20,7.32052696227274,0.08457008927511424,7.043022478374252,11
2014-09-11,38.0,3,4.25,5510,35000,2.0,0,4,3,13,4910,600.0,1997,0,98177,47.7296,-122.37,3430,45302,18,18,8.614501373883236,0.12908900030598944,14.011873847836096,20
2014-12-08,2.25,3,2.0,1100,5200,1.0,0,0,3,6,1100,0.0,1969,2014,98042,47.3606,-122.083,1050,5330,46,1,7.00397413672268,0.34981447940301275,33.10891446063624,9
2014-06-18,3.15,3,2.5,1730,6368,2.0,0,0,3,7,1730,0.0,1993,0,98038,47.3505,-122.032,1780,6597,22,22,7.456454555176209,0.394261968746673,36.29137533941497,10
2015-03-10,4.25,3,2.5,1480,1386,3.0,0,0,3,8,1480,0.0,2005,0,98029,47.5468,-121.998,1470,1593,10,10,7.300472814267799,0.3393393139616972,25.91746694323085,11
2014-06-25,3.465,3,1.0,1150,11802,1.0,0,0,4,7,1150,0.0,1932,1958,98106,47.5624,-122.361,1880,6082,83,57,7.048386408721883,0.052475232252947805,5.330894246431541,11
2015-01-05,5.5,3,2.25,1950,26500,1.0,0,0,4,8,1570,380.0,1965,0,98006,47.5784,-122.179,2160,12751,50,50,7.576097340623111,0.1556035025312682,11.889842984897928,12
2015-02-09,5.65,3,1.75,2380,10450,1.0,0,0,3,8,1400,980.0,1977,0,98052,47.6409,-122.111,2150,9600,38,38,7.7752758464868625,0.22380638954238294,17.013685289589993,11
2014-12-24,10.01,4,2.0,3100,8000,1.5,0,0,5,7,2040,1060.0,1939,0,98103,47.6852,-122.329,1650,4000,76,76,8.03947991910045,0.07906079938882556,8.787468404763295,12
2014-08-05,4.0,2,2.0,2010,3797,1.5,0,0,3,7,1450,560.0,1922,2004,98108,47.5596,-122.315,1660,4650,93,11,7.606387389772652,0.049638392399429944,5.338052493778232,10
2014-11-21,7.2495,4,2.0,2270,5760,2.0,0,0,4,8,2270,0.0,1909,0,98116,47.5809,-122.39,1420,5760,106,106,7.7279755421055585,0.06318623267770038,5.173554577257491,12
2014-07-08,6.23,3,1.75,2050,16313,1.0,0,0,2,8,2050,0.0,1973,0,98040,47.5743,-122.212,3180,10264,42,42,7.62608275807238,0.12426431507073336,9.679973259143734,10
2014-06-24,2.95,2,1.0,650,5400,1.0,0,0,3,6,650,0.0,1950,0,98122,47.6185,-122.295,1310,4906,65,65,6.478509642208569,0.039085803049183396,3.0991797989380974,9
2014-05-21,7.0,4,3.25,2780,7875,2.0,0,0,3,9,2780,0.0,2006,0,98133,47.7294,-122.352,1000,7500,9,9,7.930565854233965,0.1247968348957599,13.78002272506678,12
2015-04-08,4.82,2,1.5,1300,1229,2.0,0,0,3,8,1160,140.0,2000,0,98107,47.6727,-122.375,1430,1255,15,15,7.170888478512505,0.07913696986870275,8.062814676678467,11
2014-08-21,7.7,3,2.5,2730,11380,2.0,0,0,3,10,2730,0.0,1995,0,98075,47.58,-122.057,2800,10070,20,20,7.912423121473705,0.27634480273744483,20.83412711548731,13
2014-10-17,3.1,4,2.5,3140,22100,1.0,0,0,4,8,1820,1320.0,1960,0,98023,47.319,-122.362,2700,25500,55,55,8.052296499538647,0.28875222942862117,32.01418835815726,12
2014-07-08,7.2,4,2.25,2410,8400,2.0,0,0,5,8,2410,0.0,1965,0,98008,47.626,-122.119,1910,8056,50,50,7.787796878181171,0.21401787308540063,16.124122326430896,13
2015-03-19,3.55,3,1.0,1180,5965,1.5,0,0,4,6,1180,0.0,1928,0,98125,47.7281,-122.299,1270,7710,87,87,7.074116816197362,0.1263139738904549,13.77941893580997,10
2014-07-29,5.12,4,2.5,2600,4506,2.0,0,0,3,9,2600,0.0,2005,0,98056,47.5146,-122.188,2470,6041,10,10,7.8636512654486515,0.1707494363094601,14.854519524135782,12
2014-12-16,3.03,2,1.5,1400,1650,3.0,0,0,3,7,1400,0.0,1999,0,98125,47.7222,-122.29,1430,1650,16,16,7.244941546337007,0.12340344403621456,13.27832579141963,10
2014-06-18,2.99,5,2.5,2220,9360,1.0,0,0,4,7,1110,1110.0,1968,0,98058,47.4341,-122.169,1780,7704,47,47,7.7057128238944275,0.237107612699382,22.720420962317213,11
2014-06-23,2.85,3,2.5,1660,6263,2.0,0,0,3,8,1660,0.0,2003,0,98042,47.3507,-122.141,2190,6192,12,12,7.415175109613295,0.31906027643690726,31.83399759406736,11
2014-09-24,6.8,3,1.75,2330,9652,1.0,0,0,4,8,1590,740.0,1968,0,98040,47.5714,-122.211,2420,9631,47,47,7.754052639035757,0.1260009920595862,9.871908354438226,12
2014-09-02,2.85,4,1.75,1440,6720,1.0,0,0,5,6,720,720.0,1954,0,98166,47.4571,-122.345,1820,6784,61,61,7.273092595999522,0.14965700785463176,16.6074272218962,11
2014-11-25,7.07,4,2.25,2920,17023,1.0,0,0,4,9,1690,1230.0,1977,0,98006,47.5585,-122.134,2710,10681,38,38,7.979681302387741,0.2037618708198336,15.776653971810953,13
2014-05-07,6.9,3,2.0,1760,6428,1.0,0,0,4,7,980,780.0,1942,0,98199,47.6388,-122.397,1760,6004,73,73,7.473637108496206,0.07262761182911952,6.066235934067702,11
2015-04-22,8.72,4,2.25,2860,40284,2.0,0,0,3,10,2860,0.0,1983,0,98072,47.7308,-122.115,2670,92782,32,32,7.95892649305011,0.2503149416235498,21.359655446581794,13
2014-11-04,2.9,4,1.75,2090,12750,1.0,0,0,3,8,1360,730.0,1967,0,98166,47.4792,-122.357,2040,12300,48,48,7.645397699428633,0.12941796629525879,14.244901425438565,11
2015-04-17,4.25,4,1.75,1910,16785,1.0,0,0,4,7,1110,800.0,1981,0,98028,47.7474,-122.235,1590,9900,34,34,7.555381944240273,0.1713646696375857,17.302084046495633,11
2015-01-26,9.25,3,2.75,3280,10558,1.0,0,2,4,9,2040,1240.0,1979,0,98006,47.5606,-122.133,3150,9998,36,36,8.0959035329611,0.20425515905357344,15.770410055579893,15
2014-12-19,3.405,3,1.0,1770,12458,1.0,0,0,3,7,1770,0.0,1957,0,98155,47.7715,-122.27,2000,8225,58,58,7.479299637782834,0.17658001019368183,18.959167488118624,10
2014-11-21,3.65,2,1.0,920,6600,1.0,0,0,4,6,920,0.0,1910,0,98118,47.5572,-122.282,1370,5500,105,105,6.825460036255307,0.07007859873028283,6.618722103373728,10
2014-07-10,7.25,3,1.75,1690,8489,1.0,0,0,4,7,1690,0.0,1959,0,98004,47.6079,-122.192,1850,8536,56,56,7.43307534889858,0.14011031368175966,10.504842430514069,11
2014-07-02,8.11,3,3.0,2470,7410,2.0,0,0,5,8,1860,610.0,1977,0,98117,47.6937,-122.392,2390,7800,38,38,7.81237820598861,0.10603895510612893,10.714335594728505,13
2014-12-10,2.99,3,1.0,1040,9514,1.0,0,0,4,7,1040,0.0,1969,0,98059,47.4936,-122.102,1040,9514,46,46,6.947937068614969,0.2561733202345571,21.33045198257537,11
2015-04-21,2.875,4,2.0,1220,9147,1.0,0,0,5,7,1220,0.0,1953,0,98146,47.5011,-122.336,1220,8576,62,62,7.107425474110705,0.10517233476537474,11.690251091081393,12
2014-05-20,8.7995,4,2.25,3500,13875,1.0,0,4,4,9,1830,1670.0,1938,0,98146,47.5083,-122.388,2960,15000,77,77,8.160803920954665,0.11273517640914688,11.666213602081937,17
2014-11-10,1.359,2,1.0,760,3800,1.0,0,0,3,6,760,0.0,1950,0,98178,47.5019,-122.269,1220,7410,65,65,6.634633357861686,0.12190200982756337,12.527104692807184,9
2014-05-12,12.25,4,2.25,3070,16028,1.0,0,3,3,9,1870,1200.0,1976,0,98040,47.5271,-122.228,3070,19822,39,39,8.029758520440822,0.13074257149070134,11.762725114496824,15
2014-10-17,5.225,4,1.75,2100,6480,1.0,0,0,5,7,1300,800.0,1947,0,98177,47.7049,-122.359,1840,7500,68,68,7.650168700845001,0.10230004887584392,11.158345617180302,12
2015-03-12,3.995,4,1.5,1660,6617,1.0,0,0,5,7,1660,0.0,1947,0,98155,47.739,-122.323,950,7440,68,68,7.415175109613295,0.13311141949509445,14.782397494873422,12
2015-05-04,4.5,3,1.0,1430,5960,1.5,0,0,4,7,1430,0.0,1917,0,98118,47.562,-122.289,1140,3960,98,98,7.266128779556451,0.0617353221421896,5.88259856496464,11
2014-10-27,2.18,4,1.0,1620,17500,1.0,0,0,3,7,1620,0.0,1962,0,98023,47.3021,-122.388,2400,17394,53,53,7.390798521735676,0.30919511639092856,34.07458143215246,10
2015-03-27,2.89999,3,2.0,1490,9285,1.0,0,0,3,8,1490,0.0,1995,0,98092,47.3248,-122.169,2040,6681,20,20,7.307202314764738,0.3252500115295906,33.60651484661417,11
2015-02-24,5.4,2,1.0,1170,4750,1.0,0,0,3,6,1170,0.0,1903,0,98107,47.6729,-122.378,1170,2023,112,112,7.065613363597717,0.08096727734091058,8.175189435152435,9
2014-07-25,3.2495,3,1.0,1240,7500,1.0,0,0,4,7,1240,0.0,1976,0,98074,47.6199,-122.062,1240,9750,39,39,7.123672785204607,0.2704472222079562,20.303995092137836,11
2014-06-13,7.185,3,2.0,2910,6600,2.0,0,0,4,7,1920,990.0,1900,1988,98118,47.5576,-122.281,1370,5500,115,27,7.976251943745623,0.07052070617910122,6.625254450011419,11
2014-07-09,4.95,3,2.0,2660,192099,1.0,0,0,4,9,2660,0.0,1964,0,98022,47.2098,-122.016,2570,43561,51,51,7.886457270977689,0.507003126223098,50.086774043042,13
2014-05-21,2.6,6,2.0,2220,8797,1.0,0,0,3,7,2220,0.0,1977,0,98002,47.2977,-122.227,1170,5123,38,38,7.7057128238944275,0.32591142968604203,35.202119647998536,10
